segment,replicate.no,obs.sp,total_attempts,success_attempts,duration,worms1,crabs1,fishfry1,mollusks1,success_prop,worms,crabs,mollusks,fishfry,food.div,food.rich,food.abund,high.count,total.count,prop.foraging,prop.preening,prop.locomotion,prop.resting,prop.alert,n,high.div,rich,high.abund,total.div,total.rich,total.abund,temp,dryweight,pref,island
162,1,Lesser/Greater Sand-Plover,25,5,3,0,0,0,0,0.2,384,34,84,0,0.682869019,3,500,47,21.83333333,0.935114504,0,0,0.064885496,0,2,0.976256806,8,236,0.963656939,6,59.83333333,23.75,311,prefers worms,Damar Char
162,1,Lesser/Greater Sand-Plover,7,2,3,0,0,0,0,0.285714286,384,34,84,0,0.682869019,3,500,47,21.83333333,0.935114504,0,0,0.064885496,0,2,0.976256806,8,236,0.963656939,6,59.83333333,23.75,311,prefers worms,Damar Char
162,1,Common Redshank,20,4,3,0,0,0,0,0.2,384,34,84,0,0.682869019,3,500,18,4,1,0,0,0,0,2,0.976256806,8,236,0.963656939,6,59.83333333,23.75,311,prefers worms,Damar Char
162,1,Lesser/Greater Sand-Plover,8,4,3,0,0,0,0,0.5,384,34,84,0,0.682869019,3,500,47,21.83333333,0.935114504,0,0,0.064885496,0,2,0.976256806,8,236,0.963656939,6,59.83333333,23.75,311,prefers worms,Damar Char
165,1,Pied Avocet,56,9,3,0,0,0,0,0.160714286,367,50,117,0,0.811981469,3,534,1,0.333333333,1,0,0,0,0,2,1.251552963,14,348,1.254556231,12,129.5,24.58333333,320,prefers worms,Damar Char
165,1,Grey Plover,8,3,3,0,0,0,0,0.375,367,50,117,0,0.811981469,3,534,10,4,0.854166667,0.020833333,0.0625,0.0625,0,2,1.251552963,14,348,1.254556231,12,129.5,24.58333333,320,prefers worms,Damar Char
165,1,Black-tailed Godwit,46,14,3,0,0,0,0,0.304347826,367,50,117,0,0.811981469,3,534,40,23.5,0.992907801,0.007092199,0,0,0,2,1.251552963,14,348,1.254556231,12,129.5,24.58333333,320,prefers worms,Damar Char
165,1,Bar-tailed Godwit,22,12,3,0,0,0,0,0.545454545,367,50,117,0,0.811981469,3,534,4,1.166666667,0.785714286,0,0,0.214285714,0,2,1.251552963,14,348,1.254556231,12,129.5,24.58333333,320,prefers worms,Damar Char
165,1,Bar-tailed Godwit,27,9,3,0,0,0,0,0.333333333,367,50,117,0,0.811981469,3,534,4,1.166666667,0.785714286,0,0,0.214285714,0,2,1.251552963,14,348,1.254556231,12,129.5,24.58333333,320,prefers worms,Damar Char
165,1,Black-tailed Godwit,37,13,3,0,0,0,0,0.351351351,367,50,117,0,0.811981469,3,534,40,23.5,0.992907801,0.007092199,0,0,0,2,1.251552963,14,348,1.254556231,12,129.5,24.58333333,320,prefers worms,Damar Char
165,1,Bar-tailed Godwit,35,7,3,0,0,0,0,0.2,367,50,117,0,0.811981469,3,534,4,1.166666667,0.785714286,0,0,0.214285714,0,2,1.251552963,14,348,1.254556231,12,129.5,24.58333333,320,prefers worms,Damar Char
165,1,Lesser/Greater Sand-Plover,19,12,3,0,0,0,0,0.631578947,367,50,117,0,0.811981469,3,534,232,79,0.925105485,0,0.008438819,0.066455696,0,2,1.251552963,14,348,1.254556231,12,129.5,24.58333333,320,prefers worms,Damar Char
165,1,Bar-tailed Godwit,36,10,3,0,0,0,0,0.277777778,367,50,117,0,0.811981469,3,534,4,1.166666667,0.785714286,0,0,0.214285714,0,2,1.251552963,14,348,1.254556231,12,129.5,24.58333333,320,prefers worms,Damar Char
165,1,Grey Plover,14,3,3,0,0,0,0,0.214285714,367,50,117,0,0.811981469,3,534,10,4,0.854166667,0.020833333,0.0625,0.0625,0,2,1.251552963,14,348,1.254556231,12,129.5,24.58333333,320,prefers worms,Damar Char
165,1,Bar-tailed Godwit,27,11,3,0,0,0,0,0.407407407,367,50,117,0,0.811981469,3,534,4,1.166666667,0.785714286,0,0,0.214285714,0,2,1.251552963,14,348,1.254556231,12,129.5,24.58333333,320,prefers worms,Damar Char
165,1,Grey Plover,10,4,3,0,0,0,0,0.4,367,50,117,0,0.811981469,3,534,10,4,0.854166667,0.020833333,0.0625,0.0625,0,2,1.251552963,14,348,1.254556231,12,129.5,24.58333333,320,prefers worms,Damar Char
165,1,Black-tailed Godwit,39,8,3,0,0,0,0,0.205128205,367,50,117,0,0.811981469,3,534,40,23.5,0.992907801,0.007092199,0,0,0,2,1.251552963,14,348,1.254556231,12,129.5,24.58333333,320,prefers worms,Damar Char
165,1,Black-tailed Godwit,43,7,3,0,0,0,0,0.162790698,367,50,117,0,0.811981469,3,534,40,23.5,0.992907801,0.007092199,0,0,0,2,1.251552963,14,348,1.254556231,12,129.5,24.58333333,320,prefers worms,Damar Char
165,1,Pacific Golden-Plover,7,3,3,0,0,0,0,0.428571429,367,50,117,0,0.811981469,3,534,1,0,0,0,0,1,0,2,1.251552963,14,348,1.254556231,12,129.5,24.58333333,320,prefers worms,Damar Char
165,1,Black-tailed Godwit,47,16,3,0,0,0,0,0.340425532,367,50,117,0,0.811981469,3,534,40,23.5,0.992907801,0.007092199,0,0,0,2,1.251552963,14,348,1.254556231,12,129.5,24.58333333,320,prefers worms,Damar Char
165,1,Black-headed Ibis,37,7,3,0,0,0,0,0.189189189,367,50,117,0,0.811981469,3,534,8,4.333333333,0.924528302,0,0.018867925,0.056603774,0,2,1.251552963,14,348,1.254556231,12,129.5,24.58333333,320,prefers other foods,Damar Char
165,1,Common Redshank,47,7,3,0,0,0,0,0.14893617,367,50,117,0,0.811981469,3,534,35,14.16666667,0.994117647,0,0.005882353,0,0,2,1.251552963,14,348,1.254556231,12,129.5,24.58333333,320,prefers worms,Damar Char
165,1,Curlew Sandpiper,43,9,3,0,0,0,0,0.209302326,367,50,117,0,0.811981469,3,534,5,0.833333333,1,0,0,0,0,2,1.251552963,14,348,1.254556231,12,129.5,24.58333333,320,prefers worms,Damar Char
165,1,Curlew Sandpiper,46,8,3,0,0,0,0,0.173913043,367,50,117,0,0.811981469,3,534,5,0.833333333,1,0,0,0,0,2,1.251552963,14,348,1.254556231,12,129.5,24.58333333,320,prefers worms,Damar Char
165,1,Broad-billed Sandpiper,42,19,3,0,0,0,0,0.452380952,367,50,117,0,0.811981469,3,534,1,0.166666667,1,0,0,0,0,2,1.251552963,14,348,1.254556231,12,129.5,24.58333333,320,prefers worms,Damar Char
165,1,Broad-billed Sandpiper,31,13,3,0,0,0,0,0.419354839,367,50,117,0,0.811981469,3,534,1,0.166666667,1,0,0,0,0,2,1.251552963,14,348,1.254556231,12,129.5,24.58333333,320,prefers worms,Damar Char
165,1,Pied Avocet,40,13,3,0,0,0,0,0.325,367,50,117,0,0.811981469,3,534,1,0.333333333,1,0,0,0,0,2,1.251552963,14,348,1.254556231,12,129.5,24.58333333,320,prefers worms,Damar Char
165,1,Curlew Sandpiper,43,14,3,0,0,0,0,0.325581395,367,50,117,0,0.811981469,3,534,5,0.833333333,1,0,0,0,0,2,1.251552963,14,348,1.254556231,12,129.5,24.58333333,320,prefers worms,Damar Char
165,1,Curlew Sandpiper,35,9,3,0,0,0,0,0.257142857,367,50,117,0,0.811981469,3,534,5,0.833333333,1,0,0,0,0,2,1.251552963,14,348,1.254556231,12,129.5,24.58333333,320,prefers worms,Damar Char
165,1,Black-tailed Godwit,34,18,3,0,0,0,0,0.529411765,367,50,117,0,0.811981469,3,534,40,23.5,0.992907801,0.007092199,0,0,0,2,1.251552963,14,348,1.254556231,12,129.5,24.58333333,320,prefers worms,Damar Char
165,1,Eurasian Curlew,36,7,3,0,0,0,0,0.194444444,367,50,117,0,0.811981469,3,534,3,0.666666667,0.5,0.125,0,0.375,0,2,1.251552963,14,348,1.254556231,12,129.5,24.58333333,320,prefers other foods,Damar Char
165,1,Curlew Sandpiper,47,13,3,0,0,0,0,0.276595745,367,50,117,0,0.811981469,3,534,5,0.833333333,1,0,0,0,0,2,1.251552963,14,348,1.254556231,12,129.5,24.58333333,320,prefers worms,Damar Char
165,1,Curlew Sandpiper,39,9,3,0,0,0,0,0.230769231,367,50,117,0,0.811981469,3,534,5,0.833333333,1,0,0,0,0,2,1.251552963,14,348,1.254556231,12,129.5,24.58333333,320,prefers worms,Damar Char
165,1,Common Greenshank,16,4,3,0,0,0,0,0.25,367,50,117,0,0.811981469,3,534,4,0.666666667,1,0,0,0,0,2,1.251552963,14,348,1.254556231,12,129.5,24.58333333,320,prefers worms,Damar Char
165,1,Whimbrel,17,3,3,0,0,0,0,0.176470588,367,50,117,0,0.811981469,3,534,3,0.666666667,0.125,0,0,0.875,0,2,1.251552963,14,348,1.254556231,12,129.5,24.58333333,320,prefers other foods,Damar Char
165,1,Black-tailed Godwit,20,4,2,0,0,0,0,0.2,367,50,117,0,0.811981469,3,534,40,23.5,0.992907801,0.007092199,0,0,0,2,1.251552963,14,348,1.254556231,12,129.5,24.58333333,320,prefers worms,Damar Char
165,1,Bar-tailed Godwit,28,7,3,0,0,0,0,0.25,367,50,117,0,0.811981469,3,534,4,1.166666667,0.785714286,0,0,0.214285714,0,2,1.251552963,14,348,1.254556231,12,129.5,24.58333333,320,prefers worms,Damar Char
165,1,Black-headed Ibis,19,4,3,0,0,0,0,0.210526316,367,50,117,0,0.811981469,3,534,8,4.333333333,0.924528302,0,0.018867925,0.056603774,0,2,1.251552963,14,348,1.254556231,12,129.5,24.58333333,320,prefers other foods,Damar Char
165,1,Eurasian Curlew,6,2,3,0,0,0,0,0.333333333,367,50,117,0,0.811981469,3,534,3,0.666666667,0.5,0.125,0,0.375,0,2,1.251552963,14,348,1.254556231,12,129.5,24.58333333,320,prefers other foods,Damar Char
165,1,Bar-tailed Godwit,31,7,2,0,0,0,0,0.225806452,367,50,117,0,0.811981469,3,534,4,1.166666667,0.785714286,0,0,0.214285714,0,2,1.251552963,14,348,1.254556231,12,129.5,24.58333333,320,prefers worms,Damar Char
160,1,Curlew Sandpiper,70,22,3,0,0,0,0,0.314285714,934,34,0,0,0.149994924,2,967,15,1.833333333,1,0,0,0,0,2,1.460685144,13,521,1.599059158,12,125.5,26.83333333,318,prefers worms,Damar Char
160,1,Dunlin,55,12,2,0,0,0,0,0.218181818,934,34,0,0,0.149994924,2,967,2,0.166666667,1,0,0,0,0,2,1.460685144,13,521,1.599059158,12,125.5,26.83333333,318,prefers worms,Damar Char
160,1,Pied Avocet,57,11,3,0,0,0,0,0.192982456,934,34,0,0,0.149994924,2,967,5,0.666666667,0.777777778,0.111111111,0,0.111111111,0,2,1.460685144,13,521,1.599059158,12,125.5,26.83333333,318,prefers worms,Damar Char
160,1,Common Redshank,27,7,2,0,0,0,0,0.259259259,934,34,0,0,0.149994924,2,967,54,22,0.992424242,0,0,0.007575758,0,2,1.460685144,13,521,1.599059158,12,125.5,26.83333333,318,prefers worms,Damar Char
160,1,Black-tailed Godwit,46,14,3,0,0,0,0,0.304347826,934,34,0,0,0.149994924,2,967,91,37.83333333,0.969162996,0,0,0.030837004,0,2,1.460685144,13,521,1.599059158,12,125.5,26.83333333,318,prefers worms,Damar Char
160,1,Common Greenshank,60,14,3,0,0,0,0,0.233333333,934,34,0,0,0.149994924,2,967,11,3,0.972972973,0,0.027027027,0,0,2,1.460685144,13,521,1.599059158,12,125.5,26.83333333,318,prefers worms,Damar Char
160,1,Black-tailed Godwit,43,12,3,0,0,0,0,0.279069767,934,34,0,0,0.149994924,2,967,91,37.83333333,0.969162996,0,0,0.030837004,0,2,1.460685144,13,521,1.599059158,12,125.5,26.83333333,318,prefers worms,Damar Char
160,1,Common Greenshank,33,11,3,0,0,0,0,0.333333333,934,34,0,0,0.149994924,2,967,11,3,0.972972973,0,0.027027027,0,0,2,1.460685144,13,521,1.599059158,12,125.5,26.83333333,318,prefers worms,Damar Char
160,1,Common Redshank,27,9,3,0,0,0,0,0.333333333,934,34,0,0,0.149994924,2,967,54,22,0.992424242,0,0,0.007575758,0,2,1.460685144,13,521,1.599059158,12,125.5,26.83333333,318,prefers worms,Damar Char
160,1,Black-tailed Godwit,27,11,3,0,0,0,0,0.407407407,934,34,0,0,0.149994924,2,967,91,37.83333333,0.969162996,0,0,0.030837004,0,2,1.460685144,13,521,1.599059158,12,125.5,26.83333333,318,prefers worms,Damar Char
160,1,Common Greenshank,32,9,3,0,0,0,0,0.28125,934,34,0,0,0.149994924,2,967,11,3,0.972972973,0,0.027027027,0,0,2,1.460685144,13,521,1.599059158,12,125.5,26.83333333,318,prefers worms,Damar Char
160,1,Black-tailed Godwit,31,21,3,0,0,0,0,0.677419355,934,34,0,0,0.149994924,2,967,91,37.83333333,0.969162996,0,0,0.030837004,0,2,1.460685144,13,521,1.599059158,12,125.5,26.83333333,318,prefers worms,Damar Char
160,1,Eurasian Curlew,34,6,3,0,0,0,0,0.176470588,934,34,0,0,0.149994924,2,967,6,1.833333333,0.909090909,0.045454545,0.045454545,0,0,2,1.460685144,13,521,1.599059158,12,125.5,26.83333333,318,prefers other foods,Damar Char
160,1,Common Greenshank,35,6,3,0,0,0,0,0.171428571,934,34,0,0,0.149994924,2,967,11,3,0.972972973,0,0.027027027,0,0,2,1.460685144,13,521,1.599059158,12,125.5,26.83333333,318,prefers worms,Damar Char
160,1,Black-tailed Godwit,38,11,3,0,0,0,0,0.289473684,934,34,0,0,0.149994924,2,967,91,37.83333333,0.969162996,0,0,0.030837004,0,2,1.460685144,13,521,1.599059158,12,125.5,26.83333333,318,prefers worms,Damar Char
160,1,Common Redshank,36,7,3,0,0,0,0,0.194444444,934,34,0,0,0.149994924,2,967,54,22,0.992424242,0,0,0.007575758,0,2,1.460685144,13,521,1.599059158,12,125.5,26.83333333,318,prefers worms,Damar Char
160,1,Asian Dowitcher,28,5,3,5,0,0,0,0.178571429,934,34,0,0,0.149994924,2,967,1,0.166666667,0.5,0.5,0,0,0,2,1.460685144,13,521,1.599059158,12,125.5,26.83333333,318,prefers worms,Damar Char
160,1,Asian Dowitcher,36,9,3,6,0,0,3,0.25,934,34,0,0,0.149994924,2,967,1,0.166666667,0.5,0.5,0,0,0,2,1.460685144,13,521,1.599059158,12,125.5,26.83333333,318,prefers worms,Damar Char
160,1,Black-headed Ibis,32,4,3,0,0,0,0,0.125,934,34,0,0,0.149994924,2,967,11,4.166666667,0.96,0.04,0,0,0,2,1.460685144,13,521,1.599059158,12,125.5,26.83333333,318,prefers other foods,Damar Char
160,1,Black-headed Ibis,34,6,3,0,0,0,0,0.176470588,934,34,0,0,0.149994924,2,967,11,4.166666667,0.96,0.04,0,0,0,2,1.460685144,13,521,1.599059158,12,125.5,26.83333333,318,prefers other foods,Damar Char
160,1,Common Greenshank,33,13,3,0,0,0,0,0.393939394,934,34,0,0,0.149994924,2,967,11,3,0.972972973,0,0.027027027,0,0,2,1.460685144,13,521,1.599059158,12,125.5,26.83333333,318,prefers worms,Damar Char
160,1,Common Greenshank,31,9,3,0,0,0,0,0.290322581,934,34,0,0,0.149994924,2,967,11,3,0.972972973,0,0.027027027,0,0,2,1.460685144,13,521,1.599059158,12,125.5,26.83333333,318,prefers worms,Damar Char
160,1,Black-tailed Godwit,21,8,3,0,0,0,0,0.380952381,934,34,0,0,0.149994924,2,967,91,37.83333333,0.969162996,0,0,0.030837004,0,2,1.460685144,13,521,1.599059158,12,125.5,26.83333333,318,prefers worms,Damar Char
160,1,Whimbrel,17,3,3,0,0,0,0,0.176470588,934,34,0,0,0.149994924,2,967,0,0,0,0,0,0,0,2,1.460685144,13,521,1.599059158,12,125.5,26.83333333,318,prefers other foods,Damar Char
160,1,Eurasian Curlew,27,6,3,0,0,0,0,0.222222222,934,34,0,0,0.149994924,2,967,6,1.833333333,0.909090909,0.045454545,0.045454545,0,0,2,1.460685144,13,521,1.599059158,12,125.5,26.83333333,318,prefers other foods,Damar Char
160,1,Black-headed Ibis,13,3,3,0,0,0,0,0.230769231,934,34,0,0,0.149994924,2,967,11,4.166666667,0.96,0.04,0,0,0,2,1.460685144,13,521,1.599059158,12,125.5,26.83333333,318,prefers other foods,Damar Char
160,1,Common Greenshank,34,7,3,0,0,0,0,0.205882353,934,34,0,0,0.149994924,2,967,11,3,0.972972973,0,0.027027027,0,0,2,1.460685144,13,521,1.599059158,12,125.5,26.83333333,318,prefers worms,Damar Char
160,1,Eurasian Curlew,21,10,3,0,0,0,0,0.476190476,934,34,0,0,0.149994924,2,967,6,1.833333333,0.909090909,0.045454545,0.045454545,0,0,2,1.460685144,13,521,1.599059158,12,125.5,26.83333333,318,prefers other foods,Damar Char
160,1,Common Greenshank,26,6,3,0,0,0,0,0.230769231,934,34,0,0,0.149994924,2,967,11,3,0.972972973,0,0.027027027,0,0,2,1.460685144,13,521,1.599059158,12,125.5,26.83333333,318,prefers worms,Damar Char
160,1,Black-headed Ibis,6,1,3,0,0,0,0,0.166666667,934,34,0,0,0.149994924,2,967,11,4.166666667,0.96,0.04,0,0,0,2,1.460685144,13,521,1.599059158,12,125.5,26.83333333,318,prefers other foods,Damar Char
150,1,Eurasian Curlew,35,8,3,0,0,0,0,0.228571429,34,50,17,0,1.011404265,3,100,39,19.83333333,0.428571429,0.016806723,0.411764706,0.142857143,0,1,1.030333897,7,54,0.548934692,7,22.5,25.16666667,438,prefers other foods,Damar Char
150,1,Common Redshank,38,14,3,0,0,0,0,0.368421053,34,50,17,0,1.011404265,3,100,5,0.833333333,0.2,0,0,0.8,0,1,1.030333897,7,54,0.548934692,7,22.5,25.16666667,438,prefers worms,Damar Char
150,1,Eurasian Curlew,28,6,3,0,0,0,0,0.214285714,34,50,17,0,1.011404265,3,100,39,19.83333333,0.428571429,0.016806723,0.411764706,0.142857143,0,1,1.030333897,7,54,0.548934692,7,22.5,25.16666667,438,prefers other foods,Damar Char
150,1,Eurasian Curlew,31,7,3,0,0,0,0,0.225806452,34,50,17,0,1.011404265,3,100,39,19.83333333,0.428571429,0.016806723,0.411764706,0.142857143,0,1,1.030333897,7,54,0.548934692,7,22.5,25.16666667,438,prefers other foods,Damar Char
150,1,Common Greenshank,13,4,3,0,0,0,0,0.307692308,34,50,17,0,1.011404265,3,100,3,0.5,0,0,0,1,0,1,1.030333897,7,54,0.548934692,7,22.5,25.16666667,438,prefers worms,Damar Char
150,1,Black-headed Ibis,15,3,2,0,0,0,0,0.2,34,50,17,0,1.011404265,3,100,4,0.833333333,0,0.2,0,0.8,0,1,1.030333897,7,54,0.548934692,7,22.5,25.16666667,438,prefers other foods,Damar Char
150,1,Common Greenshank,10,2,3,0,0,0,0,0.2,34,50,17,0,1.011404265,3,100,3,0.5,0,0,0,1,0,1,1.030333897,7,54,0.548934692,7,22.5,25.16666667,438,prefers worms,Damar Char
150,1,Eurasian Curlew,16,5,3,0,0,0,0,0.3125,34,50,17,0,1.011404265,3,100,39,19.83333333,0.428571429,0.016806723,0.411764706,0.142857143,0,1,1.030333897,7,54,0.548934692,7,22.5,25.16666667,438,prefers other foods,Damar Char
150,1,Common Redshank,51,7,3,0,0,0,0,0.137254902,34,50,17,0,1.011404265,3,100,5,0.833333333,0.2,0,0,0.8,0,1,1.030333897,7,54,0.548934692,7,22.5,25.16666667,438,prefers worms,Damar Char
150,1,Eurasian Curlew,21,4,3,0,0,0,0,0.19047619,34,50,17,0,1.011404265,3,100,39,19.83333333,0.428571429,0.016806723,0.411764706,0.142857143,0,1,1.030333897,7,54,0.548934692,7,22.5,25.16666667,438,prefers other foods,Damar Char
150,1,Common Redshank,53,6,3,0,0,0,0,0.113207547,34,50,17,0,1.011404265,3,100,5,0.833333333,0.2,0,0,0.8,0,1,1.030333897,7,54,0.548934692,7,22.5,25.16666667,438,prefers worms,Damar Char
150,1,Eurasian Curlew,34,9,3,0,0,0,0,0.264705882,34,50,17,0,1.011404265,3,100,39,19.83333333,0.428571429,0.016806723,0.411764706,0.142857143,0,1,1.030333897,7,54,0.548934692,7,22.5,25.16666667,438,prefers other foods,Damar Char
150,1,Eurasian Curlew,32,7,3,0,0,0,0,0.21875,34,50,17,0,1.011404265,3,100,39,19.83333333,0.428571429,0.016806723,0.411764706,0.142857143,0,1,1.030333897,7,54,0.548934692,7,22.5,25.16666667,438,prefers other foods,Damar Char
150,1,Eurasian Curlew,27,4,3,0,0,0,0,0.148148148,34,50,17,0,1.011404265,3,100,39,19.83333333,0.428571429,0.016806723,0.411764706,0.142857143,0,1,1.030333897,7,54,0.548934692,7,22.5,25.16666667,438,prefers other foods,Damar Char
150,1,Eurasian Curlew,27,8,3,0,0,0,0,0.296296296,34,50,17,0,1.011404265,3,100,39,19.83333333,0.428571429,0.016806723,0.411764706,0.142857143,0,1,1.030333897,7,54,0.548934692,7,22.5,25.16666667,438,prefers other foods,Damar Char
150,1,Eurasian Curlew,29,6,3,0,0,0,0,0.206896552,34,50,17,0,1.011404265,3,100,39,19.83333333,0.428571429,0.016806723,0.411764706,0.142857143,0,1,1.030333897,7,54,0.548934692,7,22.5,25.16666667,438,prefers other foods,Damar Char
150,1,Eurasian Curlew,20,6,3,0,0,0,0,0.3,34,50,17,0,1.011404265,3,100,39,19.83333333,0.428571429,0.016806723,0.411764706,0.142857143,0,1,1.030333897,7,54,0.548934692,7,22.5,25.16666667,438,prefers other foods,Damar Char
150,1,Eurasian Curlew,33,7,3,0,0,0,0,0.212121212,34,50,17,0,1.011404265,3,100,39,19.83333333,0.428571429,0.016806723,0.411764706,0.142857143,0,1,1.030333897,7,54,0.548934692,7,22.5,25.16666667,438,prefers other foods,Damar Char
150,1,Eurasian Curlew,24,7,3,0,0,0,0,0.291666667,34,50,17,0,1.011404265,3,100,39,19.83333333,0.428571429,0.016806723,0.411764706,0.142857143,0,1,1.030333897,7,54,0.548934692,7,22.5,25.16666667,438,prefers other foods,Damar Char
150,1,Eurasian Curlew,19,5,3,0,0,0,0,0.263157895,34,50,17,0,1.011404265,3,100,39,19.83333333,0.428571429,0.016806723,0.411764706,0.142857143,0,1,1.030333897,7,54,0.548934692,7,22.5,25.16666667,438,prefers other foods,Damar Char
150,1,Eurasian Curlew,30,6,3,0,0,0,0,0.2,34,50,17,0,1.011404265,3,100,39,19.83333333,0.428571429,0.016806723,0.411764706,0.142857143,0,1,1.030333897,7,54,0.548934692,7,22.5,25.16666667,438,prefers other foods,Damar Char
150,1,Eurasian Curlew,31,5,3,0,0,0,0,0.161290323,34,50,17,0,1.011404265,3,100,39,19.83333333,0.428571429,0.016806723,0.411764706,0.142857143,0,1,1.030333897,7,54,0.548934692,7,22.5,25.16666667,438,prefers other foods,Damar Char
150,1,Eurasian Curlew,23,5,3,0,0,0,0,0.217391304,34,50,17,0,1.011404265,3,100,39,19.83333333,0.428571429,0.016806723,0.411764706,0.142857143,0,1,1.030333897,7,54,0.548934692,7,22.5,25.16666667,438,prefers other foods,Damar Char
150,1,Little/Red-necked Stint,49,18,3,0,0,0,0,0.367346939,34,50,17,0,1.011404265,3,100,1,0.166666667,0,0,0,1,0,1,1.030333897,7,54,0.548934692,7,22.5,25.16666667,438,prefers worms,Damar Char
150,1,Little/Red-necked Stint,25,11,2,0,0,0,0,0.44,34,50,17,0,1.011404265,3,100,1,0.166666667,0,0,0,1,0,1,1.030333897,7,54,0.548934692,7,22.5,25.16666667,438,prefers worms,Damar Char
150,1,Eurasian Curlew,30,7,3,0,0,0,0,0.233333333,34,50,17,0,1.011404265,3,100,39,19.83333333,0.428571429,0.016806723,0.411764706,0.142857143,0,1,1.030333897,7,54,0.548934692,7,22.5,25.16666667,438,prefers other foods,Damar Char
150,1,Eurasian Curlew,33,13,3,0,0,0,0,0.393939394,34,50,17,0,1.011404265,3,100,39,19.83333333,0.428571429,0.016806723,0.411764706,0.142857143,0,1,1.030333897,7,54,0.548934692,7,22.5,25.16666667,438,prefers other foods,Damar Char
150,1,Eurasian Curlew,26,5,3,0,0,0,0,0.192307692,34,50,17,0,1.011404265,3,100,39,19.83333333,0.428571429,0.016806723,0.411764706,0.142857143,0,1,1.030333897,7,54,0.548934692,7,22.5,25.16666667,438,prefers other foods,Damar Char
150,1,Eurasian Curlew,20,8,3,0,0,0,0,0.4,34,50,17,0,1.011404265,3,100,39,19.83333333,0.428571429,0.016806723,0.411764706,0.142857143,0,1,1.030333897,7,54,0.548934692,7,22.5,25.16666667,438,prefers other foods,Damar Char
150,1,Whimbrel,16,6,3,0,0,0,0,0.375,34,50,17,0,1.011404265,3,100,1,0.166666667,1,0,0,0,0,1,1.030333897,7,54,0.548934692,7,22.5,25.16666667,438,prefers other foods,Damar Char
150,1,Little/Red-necked Stint,8,5,2,5,0,0,0,0.625,34,50,17,0,1.011404265,3,100,1,0.166666667,0,0,0,1,0,1,1.030333897,7,54,0.548934692,7,22.5,25.16666667,438,prefers worms,Damar Char
150,1,Eurasian Curlew,18,6,3,0,0,0,0,0.333333333,34,50,17,0,1.011404265,3,100,39,19.83333333,0.428571429,0.016806723,0.411764706,0.142857143,0,1,1.030333897,7,54,0.548934692,7,22.5,25.16666667,438,prefers other foods,Damar Char
150,1,Eurasian Curlew,24,9,3,0,0,0,0,0.375,34,50,17,0,1.011404265,3,100,39,19.83333333,0.428571429,0.016806723,0.411764706,0.142857143,0,1,1.030333897,7,54,0.548934692,7,22.5,25.16666667,438,prefers other foods,Damar Char
150,1,Whimbrel,19,11,3,0,0,0,0,0.578947368,34,50,17,0,1.011404265,3,100,1,0.166666667,1,0,0,0,0,1,1.030333897,7,54,0.548934692,7,22.5,25.16666667,438,prefers other foods,Damar Char
150,1,Whimbrel,14,10,3,0,0,0,0,0.714285714,34,50,17,0,1.011404265,3,100,1,0.166666667,1,0,0,0,0,1,1.030333897,7,54,0.548934692,7,22.5,25.16666667,438,prefers other foods,Damar Char
150,1,Eurasian Curlew,26,7,3,0,0,0,0,0.269230769,34,50,17,0,1.011404265,3,100,39,19.83333333,0.428571429,0.016806723,0.411764706,0.142857143,0,1,1.030333897,7,54,0.548934692,7,22.5,25.16666667,438,prefers other foods,Damar Char
150,1,Eurasian Curlew,18,5,3,0,0,0,0,0.277777778,34,50,17,0,1.011404265,3,100,39,19.83333333,0.428571429,0.016806723,0.411764706,0.142857143,0,1,1.030333897,7,54,0.548934692,7,22.5,25.16666667,438,prefers other foods,Damar Char
150,1,Eurasian Curlew,23,7,3,0,0,0,0,0.304347826,34,50,17,0,1.011404265,3,100,39,19.83333333,0.428571429,0.016806723,0.411764706,0.142857143,0,1,1.030333897,7,54,0.548934692,7,22.5,25.16666667,438,prefers other foods,Damar Char
150,1,Eurasian Curlew,34,9,3,0,0,0,0,0.264705882,34,50,17,0,1.011404265,3,100,39,19.83333333,0.428571429,0.016806723,0.411764706,0.142857143,0,1,1.030333897,7,54,0.548934692,7,22.5,25.16666667,438,prefers other foods,Damar Char
150,1,Eurasian Curlew,37,6,3,0,0,0,0,0.162162162,34,50,17,0,1.011404265,3,100,39,19.83333333,0.428571429,0.016806723,0.411764706,0.142857143,0,1,1.030333897,7,54,0.548934692,7,22.5,25.16666667,438,prefers other foods,Damar Char
150,1,Eurasian Curlew,34,3,3,0,0,0,0,0.088235294,34,50,17,0,1.011404265,3,100,39,19.83333333,0.428571429,0.016806723,0.411764706,0.142857143,0,1,1.030333897,7,54,0.548934692,7,22.5,25.16666667,438,prefers other foods,Damar Char
117,1,Pied Avocet,42,7,3,0,0,0,0,0.166666667,967,117,17,0,0.415002232,3,1100,58,13,0.801282051,0.012820513,0,0.185897436,0,2,1.048582714,12,857,1.124682105,12,188,24.66666667,318,prefers worms,Damar Char
117,1,Curlew Sandpiper,63,17,3,0,0,0,0,0.26984127,967,117,17,0,0.415002232,3,1100,4,0.833333333,1,0,0,0,0,2,1.048582714,12,857,1.124682105,12,188,24.66666667,318,prefers worms,Damar Char
