"segment","replicate.no","worms","crabs","mollusks","fishfry","food.div","food.rich","food.abund","obs.sp","high.count","total.count","prop.foraging","prop.preening","prop.locomotion","prop.resting","prop.alert","high.div","rich","high.abund","total.div","total.abund","temp","pref","island"
16,1,16,1,0,1,0.425848449238581,3,18,"Pacific Golden-Plover",0,0,0,0,0,0,0,1.1559471233023,6,56,1.06412421268891,137,22.1666666666667,"prefers worms","Nijhum Dweep"
16,1,16,1,0,1,0.425848449238581,3,18,"Pied Avocet",3,9,0.333333333333333,0.666666666666667,0,0,0,1.1559471233023,6,56,1.06412421268891,137,22.1666666666667,"prefers worms","Nijhum Dweep"
16,1,16,1,0,1,0.425848449238581,3,18,"Red Knot",0,0,0,0,0,0,0,1.1559471233023,6,56,1.06412421268891,137,22.1666666666667,"prefers other foods","Nijhum Dweep"
16,1,16,1,0,1,0.425848449238581,3,18,"Ruddy Turnstone",0,0,0,0,0,0,0,1.1559471233023,6,56,1.06412421268891,137,22.1666666666667,"prefers other foods","Nijhum Dweep"
16,1,16,1,0,1,0.425848449238581,3,18,"Ruff",0,0,0,0,0,0,0,1.1559471233023,6,56,1.06412421268891,137,22.1666666666667,"prefers worms","Nijhum Dweep"
16,1,16,1,0,1,0.425848449238581,3,18,"Sanderling",0,0,0,0,0,0,0,1.1559471233023,6,56,1.06412421268891,137,22.1666666666667,"prefers worms","Nijhum Dweep"
16,1,16,1,0,1,0.425848449238581,3,18,"Small Pratincole",0,0,0,0,0,0,0,1.1559471233023,6,56,1.06412421268891,137,22.1666666666667,"prefers worms","Nijhum Dweep"
16,1,16,1,0,1,0.425848449238581,3,18,"Spoon-billed Sandpiper",0,0,0,0,0,0,0,1.1559471233023,6,56,1.06412421268891,137,22.1666666666667,"prefers other foods","Nijhum Dweep"
16,1,16,1,0,1,0.425848449238581,3,18,"Temminck's Stint",0,0,0,0,0,0,0,1.1559471233023,6,56,1.06412421268891,137,22.1666666666667,"prefers worms","Nijhum Dweep"
16,1,16,1,0,1,0.425848449238581,3,18,"Terek Sandpiper",0,0,0,0,0,0,0,1.1559471233023,6,56,1.06412421268891,137,22.1666666666667,"prefers worms","Nijhum Dweep"
16,1,16,1,0,1,0.425848449238581,3,18,"Whimbrel",1,2,0,0,0,1,0,1.1559471233023,6,56,1.06412421268891,137,22.1666666666667,"prefers other foods","Nijhum Dweep"
16,2,13,6,68,0,0.661064182857531,3,87,"Asian Dowitcher",0,0,0,0,0,0,0,1.32039896472408,5,63,1.42707770285053,114,26.3333333333333,"prefers worms","Nijhum Dweep"
16,2,13,6,68,0,0.661064182857531,3,87,"Bar-tailed Godwit",0,0,0,0,0,0,0,1.32039896472408,5,63,1.42707770285053,114,26.3333333333333,"prefers worms","Nijhum Dweep"
16,2,13,6,68,0,0.661064182857531,3,87,"Black-headed Ibis",11,41,1,0,0,0,0,1.32039896472408,5,63,1.42707770285053,114,26.3333333333333,"prefers other foods","Nijhum Dweep"
16,2,13,6,68,0,0.661064182857531,3,87,"Black-tailed Godwit",0,0,0,0,0,0,0,1.32039896472408,5,63,1.42707770285053,114,26.3333333333333,"prefers worms","Nijhum Dweep"
16,2,13,6,68,0,0.661064182857531,3,87,"Broad-billed Sandpiper",0,0,0,0,0,0,0,1.32039896472408,5,63,1.42707770285053,114,26.3333333333333,"prefers worms","Nijhum Dweep"
16,2,13,6,68,0,0.661064182857531,3,87,"Common Greenshank",0,0,0,0,0,0,0,1.32039896472408,5,63,1.42707770285053,114,26.3333333333333,"prefers worms","Nijhum Dweep"
16,2,13,6,68,0,0.661064182857531,3,87,"Common Redshank",9,18,1,0,0,0,0,1.32039896472408,5,63,1.42707770285053,114,26.3333333333333,"prefers worms","Nijhum Dweep"
16,2,13,6,68,0,0.661064182857531,3,87,"Common Sandpiper",0,0,0,0,0,0,0,1.32039896472408,5,63,1.42707770285053,114,26.3333333333333,"prefers worms","Nijhum Dweep"
16,2,13,6,68,0,0.661064182857531,3,87,"Curlew Sandpiper",0,0,0,0,0,0,0,1.32039896472408,5,63,1.42707770285053,114,26.3333333333333,"prefers worms","Nijhum Dweep"
16,2,13,6,68,0,0.661064182857531,3,87,"Dunlin",0,0,0,0,0,0,0,1.32039896472408,5,63,1.42707770285053,114,26.3333333333333,"prefers worms","Nijhum Dweep"
16,2,13,6,68,0,0.661064182857531,3,87,"Eurasian Curlew",6,18,0.833333333333333,0.0555555555555556,0.0555555555555556,0.0555555555555556,0,1.32039896472408,5,63,1.42707770285053,114,26.3333333333333,"prefers other foods","Nijhum Dweep"
16,2,13,6,68,0,0.661064182857531,3,87,"Great Knot",4,4,1,0,0,0,0,1.32039896472408,5,63,1.42707770285053,114,26.3333333333333,"prefers other foods","Nijhum Dweep"
16,2,13,6,68,0,0.661064182857531,3,87,"Great Thick-knee",0,0,0,0,0,0,0,1.32039896472408,5,63,1.42707770285053,114,26.3333333333333,"prefers other foods","Nijhum Dweep"
16,2,13,6,68,0,0.661064182857531,3,87,"Grey-headed Lapwing",0,0,0,0,0,0,0,1.32039896472408,5,63,1.42707770285053,114,26.3333333333333,"prefers other foods","Nijhum Dweep"
16,2,13,6,68,0,0.661064182857531,3,87,"Grey Plover",0,0,0,0,0,0,0,1.32039896472408,5,63,1.42707770285053,114,26.3333333333333,"prefers worms","Nijhum Dweep"
16,2,13,6,68,0,0.661064182857531,3,87,"Kentish Plover",0,0,0,0,0,0,0,1.32039896472408,5,63,1.42707770285053,114,26.3333333333333,"prefers other foods","Nijhum Dweep"
16,2,13,6,68,0,0.661064182857531,3,87,"Lesser Sand Plover",33,33,1,0,0,0,0,1.32039896472408,5,63,1.42707770285053,114,26.3333333333333,"prefers worms","Nijhum Dweep"
16,2,13,6,68,0,0.661064182857531,3,87,"Little Ringed Plover",0,0,0,0,0,0,0,1.32039896472408,5,63,1.42707770285053,114,26.3333333333333,"prefers worms","Nijhum Dweep"
16,2,13,6,68,0,0.661064182857531,3,87,"Little Stint",0,0,0,0,0,0,0,1.32039896472408,5,63,1.42707770285053,114,26.3333333333333,"prefers worms","Nijhum Dweep"
16,2,13,6,68,0,0.661064182857531,3,87,"Nordmann's Greenshank/",0,0,0,0,0,0,0,1.32039896472408,5,63,1.42707770285053,114,26.3333333333333,"prefers worms","Nijhum Dweep"
16,2,13,6,68,0,0.661064182857531,3,87,"Pacific Golden-Plover",0,0,0,0,0,0,0,1.32039896472408,5,63,1.42707770285053,114,26.3333333333333,"prefers worms","Nijhum Dweep"
16,2,13,6,68,0,0.661064182857531,3,87,"Pied Avocet",0,0,0,0,0,0,0,1.32039896472408,5,63,1.42707770285053,114,26.3333333333333,"prefers worms","Nijhum Dweep"
16,2,13,6,68,0,0.661064182857531,3,87,"Red Knot",0,0,0,0,0,0,0,1.32039896472408,5,63,1.42707770285053,114,26.3333333333333,"prefers other foods","Nijhum Dweep"
16,2,13,6,68,0,0.661064182857531,3,87,"Ruddy Turnstone",0,0,0,0,0,0,0,1.32039896472408,5,63,1.42707770285053,114,26.3333333333333,"prefers other foods","Nijhum Dweep"
16,2,13,6,68,0,0.661064182857531,3,87,"Ruff",0,0,0,0,0,0,0,1.32039896472408,5,63,1.42707770285053,114,26.3333333333333,"prefers worms","Nijhum Dweep"
16,2,13,6,68,0,0.661064182857531,3,87,"Sanderling",0,0,0,0,0,0,0,1.32039896472408,5,63,1.42707770285053,114,26.3333333333333,"prefers worms","Nijhum Dweep"
16,2,13,6,68,0,0.661064182857531,3,87,"Small Pratincole",0,0,0,0,0,0,0,1.32039896472408,5,63,1.42707770285053,114,26.3333333333333,"prefers worms","Nijhum Dweep"
16,2,13,6,68,0,0.661064182857531,3,87,"Spoon-billed Sandpiper",0,0,0,0,0,0,0,1.32039896472408,5,63,1.42707770285053,114,26.3333333333333,"prefers other foods","Nijhum Dweep"
16,2,13,6,68,0,0.661064182857531,3,87,"Temminck's Stint",0,0,0,0,0,0,0,1.32039896472408,5,63,1.42707770285053,114,26.3333333333333,"prefers worms","Nijhum Dweep"
16,2,13,6,68,0,0.661064182857531,3,87,"Terek Sandpiper",0,0,0,0,0,0,0,1.32039896472408,5,63,1.42707770285053,114,26.3333333333333,"prefers worms","Nijhum Dweep"
16,2,13,6,68,0,0.661064182857531,3,87,"Whimbrel",0,0,0,0,0,0,0,1.32039896472408,5,63,1.42707770285053,114,26.3333333333333,"prefers other foods","Nijhum Dweep"
18,1,40,2,3,0,0.423611169955172,3,45,"Asian Dowitcher",0,0,0,0,0,0,0,1.52945990363511,7,22,1.36314826135452,40,25.6666666666667,"prefers worms","Nijhum Dweep"
18,1,40,2,3,0,0.423611169955172,3,45,"Bar-tailed Godwit",0,0,0,0,0,0,0,1.52945990363511,7,22,1.36314826135452,40,25.6666666666667,"prefers worms","Nijhum Dweep"
18,1,40,2,3,0,0.423611169955172,3,45,"Black-headed Ibis",3,3,1,0,0,0,0,1.52945990363511,7,22,1.36314826135452,40,25.6666666666667,"prefers other foods","Nijhum Dweep"
18,1,40,2,3,0,0.423611169955172,3,45,"Black-tailed Godwit",3,10,1,0,0,0,0,1.52945990363511,7,22,1.36314826135452,40,25.6666666666667,"prefers worms","Nijhum Dweep"
18,1,40,2,3,0,0.423611169955172,3,45,"Broad-billed Sandpiper",0,0,0,0,0,0,0,1.52945990363511,7,22,1.36314826135452,40,25.6666666666667,"prefers worms","Nijhum Dweep"
18,1,40,2,3,0,0.423611169955172,3,45,"Common Greenshank",1,2,1,0,0,0,0,1.52945990363511,7,22,1.36314826135452,40,25.6666666666667,"prefers worms","Nijhum Dweep"
18,1,40,2,3,0,0.423611169955172,3,45,"Common Redshank",11,21,1,0,0,0,0,1.52945990363511,7,22,1.36314826135452,40,25.6666666666667,"prefers worms","Nijhum Dweep"
18,1,40,2,3,0,0.423611169955172,3,45,"Common Sandpiper",0,0,0,0,0,0,0,1.52945990363511,7,22,1.36314826135452,40,25.6666666666667,"prefers worms","Nijhum Dweep"
18,1,40,2,3,0,0.423611169955172,3,45,"Curlew Sandpiper",0,0,0,0,0,0,0,1.52945990363511,7,22,1.36314826135452,40,25.6666666666667,"prefers worms","Nijhum Dweep"
18,1,40,2,3,0,0.423611169955172,3,45,"Dunlin",0,0,0,0,0,0,0,1.52945990363511,7,22,1.36314826135452,40,25.6666666666667,"prefers worms","Nijhum Dweep"
18,1,40,2,3,0,0.423611169955172,3,45,"Eurasian Curlew",0,0,0,0,0,0,0,1.52945990363511,7,22,1.36314826135452,40,25.6666666666667,"prefers other foods","Nijhum Dweep"
18,1,40,2,3,0,0.423611169955172,3,45,"Great Knot",0,0,0,0,0,0,0,1.52945990363511,7,22,1.36314826135452,40,25.6666666666667,"prefers other foods","Nijhum Dweep"
18,1,40,2,3,0,0.423611169955172,3,45,"Great Thick-knee",0,0,0,0,0,0,0,1.52945990363511,7,22,1.36314826135452,40,25.6666666666667,"prefers other foods","Nijhum Dweep"
18,1,40,2,3,0,0.423611169955172,3,45,"Grey-headed Lapwing",0,0,0,0,0,0,0,1.52945990363511,7,22,1.36314826135452,40,25.6666666666667,"prefers other foods","Nijhum Dweep"
18,1,40,2,3,0,0.423611169955172,3,45,"Grey Plover",0,0,0,0,0,0,0,1.52945990363511,7,22,1.36314826135452,40,25.6666666666667,"prefers worms","Nijhum Dweep"
18,1,40,2,3,0,0.423611169955172,3,45,"Kentish Plover",1,1,1,0,0,0,0,1.52945990363511,7,22,1.36314826135452,40,25.6666666666667,"prefers other foods","Nijhum Dweep"
18,1,40,2,3,0,0.423611169955172,3,45,"Lesser Sand Plover",1,1,1,0,0,0,0,1.52945990363511,7,22,1.36314826135452,40,25.6666666666667,"prefers worms","Nijhum Dweep"
18,1,40,2,3,0,0.423611169955172,3,45,"Little Ringed Plover",0,0,0,0,0,0,0,1.52945990363511,7,22,1.36314826135452,40,25.6666666666667,"prefers worms","Nijhum Dweep"
18,1,40,2,3,0,0.423611169955172,3,45,"Little Stint",0,0,0,0,0,0,0,1.52945990363511,7,22,1.36314826135452,40,25.6666666666667,"prefers worms","Nijhum Dweep"
18,1,40,2,3,0,0.423611169955172,3,45,"Nordmann's Greenshank/",0,0,0,0,0,0,0,1.52945990363511,7,22,1.36314826135452,40,25.6666666666667,"prefers worms","Nijhum Dweep"
18,1,40,2,3,0,0.423611169955172,3,45,"Pacific Golden-Plover",0,0,0,0,0,0,0,1.52945990363511,7,22,1.36314826135452,40,25.6666666666667,"prefers worms","Nijhum Dweep"
18,1,40,2,3,0,0.423611169955172,3,45,"Pied Avocet",0,0,0,0,0,0,0,1.52945990363511,7,22,1.36314826135452,40,25.6666666666667,"prefers worms","Nijhum Dweep"
18,1,40,2,3,0,0.423611169955172,3,45,"Red Knot",0,0,0,0,0,0,0,1.52945990363511,7,22,1.36314826135452,40,25.6666666666667,"prefers other foods","Nijhum Dweep"
18,1,40,2,3,0,0.423611169955172,3,45,"Ruddy Turnstone",0,0,0,0,0,0,0,1.52945990363511,7,22,1.36314826135452,40,25.6666666666667,"prefers other foods","Nijhum Dweep"
18,1,40,2,3,0,0.423611169955172,3,45,"Ruff",0,0,0,0,0,0,0,1.52945990363511,7,22,1.36314826135452,40,25.6666666666667,"prefers worms","Nijhum Dweep"
18,1,40,2,3,0,0.423611169955172,3,45,"Sanderling",0,0,0,0,0,0,0,1.52945990363511,7,22,1.36314826135452,40,25.6666666666667,"prefers worms","Nijhum Dweep"
18,1,40,2,3,0,0.423611169955172,3,45,"Small Pratincole",0,0,0,0,0,0,0,1.52945990363511,7,22,1.36314826135452,40,25.6666666666667,"prefers worms","Nijhum Dweep"
18,1,40,2,3,0,0.423611169955172,3,45,"Spoon-billed Sandpiper",0,0,0,0,0,0,0,1.52945990363511,7,22,1.36314826135452,40,25.6666666666667,"prefers other foods","Nijhum Dweep"
18,1,40,2,3,0,0.423611169955172,3,45,"Temminck's Stint",0,0,0,0,0,0,0,1.52945990363511,7,22,1.36314826135452,40,25.6666666666667,"prefers worms","Nijhum Dweep"
18,1,40,2,3,0,0.423611169955172,3,45,"Terek Sandpiper",0,0,0,0,0,0,0,1.52945990363511,7,22,1.36314826135452,40,25.6666666666667,"prefers worms","Nijhum Dweep"
18,1,40,2,3,0,0.423611169955172,3,45,"Whimbrel",2,2,0.5,0,0,0.5,0,1.52945990363511,7,22,1.36314826135452,40,25.6666666666667,"prefers other foods","Nijhum Dweep"
20,1,10,3,11,0,0.982281505484326,3,24,"Asian Dowitcher",0,0,0,0,0,0,0,1.0861895081867,6,23,1.09196611775234,37,21.5,"prefers worms","Nijhum Dweep"
20,1,10,3,11,0,0.982281505484326,3,24,"Bar-tailed Godwit",0,0,0,0,0,0,0,1.0861895081867,6,23,1.09196611775234,37,21.5,"prefers worms","Nijhum Dweep"
20,1,10,3,11,0,0.982281505484326,3,24,"Black-headed Ibis",1,2,0,0.5,0.5,0,0,1.0861895081867,6,23,1.09196611775234,37,21.5,"prefers other foods","Nijhum Dweep"
20,1,10,3,11,0,0.982281505484326,3,24,"Black-tailed Godwit",0,0,0,0,0,0,0,1.0861895081867,6,23,1.09196611775234,37,21.5,"prefers worms","Nijhum Dweep"
20,1,10,3,11,0,0.982281505484326,3,24,"Broad-billed Sandpiper",0,0,0,0,0,0,0,1.0861895081867,6,23,1.09196611775234,37,21.5,"prefers worms","Nijhum Dweep"
20,1,10,3,11,0,0.982281505484326,3,24,"Common Greenshank",2,5,0.8,0,0.2,0,0,1.0861895081867,6,23,1.09196611775234,37,21.5,"prefers worms","Nijhum Dweep"
20,1,10,3,11,0,0.982281505484326,3,24,"Common Redshank",16,25,0.92,0,0.08,0,0,1.0861895081867,6,23,1.09196611775234,37,21.5,"prefers worms","Nijhum Dweep"
20,1,10,3,11,0,0.982281505484326,3,24,"Common Sandpiper",0,0,0,0,0,0,0,1.0861895081867,6,23,1.09196611775234,37,21.5,"prefers worms","Nijhum Dweep"
20,1,10,3,11,0,0.982281505484326,3,24,"Curlew Sandpiper",0,0,0,0,0,0,0,1.0861895081867,6,23,1.09196611775234,37,21.5,"prefers worms","Nijhum Dweep"
20,1,10,3,11,0,0.982281505484326,3,24,"Dunlin",0,0,0,0,0,0,0,1.0861895081867,6,23,1.09196611775234,37,21.5,"prefers worms","Nijhum Dweep"
20,1,10,3,11,0,0.982281505484326,3,24,"Eurasian Curlew",1,1,0,0,1,0,0,1.0861895081867,6,23,1.09196611775234,37,21.5,"prefers other foods","Nijhum Dweep"
20,1,10,3,11,0,0.982281505484326,3,24,"Great Knot",0,0,0,0,0,0,0,1.0861895081867,6,23,1.09196611775234,37,21.5,"prefers other foods","Nijhum Dweep"
20,1,10,3,11,0,0.982281505484326,3,24,"Great Thick-knee",0,0,0,0,0,0,0,1.0861895081867,6,23,1.09196611775234,37,21.5,"prefers other foods","Nijhum Dweep"
20,1,10,3,11,0,0.982281505484326,3,24,"Grey-headed Lapwing",0,0,0,0,0,0,0,1.0861895081867,6,23,1.09196611775234,37,21.5,"prefers other foods","Nijhum Dweep"
20,1,10,3,11,0,0.982281505484326,3,24,"Grey Plover",0,0,0,0,0,0,0,1.0861895081867,6,23,1.09196611775234,37,21.5,"prefers worms","Nijhum Dweep"
20,1,10,3,11,0,0.982281505484326,3,24,"Kentish Plover",1,1,1,0,0,0,0,1.0861895081867,6,23,1.09196611775234,37,21.5,"prefers other foods","Nijhum Dweep"
20,1,10,3,11,0,0.982281505484326,3,24,"Lesser Sand Plover",2,3,0.666666666666667,0,0.333333333333333,0,0,1.0861895081867,6,23,1.09196611775234,37,21.5,"prefers worms","Nijhum Dweep"
20,1,10,3,11,0,0.982281505484326,3,24,"Little Ringed Plover",0,0,0,0,0,0,0,1.0861895081867,6,23,1.09196611775234,37,21.5,"prefers worms","Nijhum Dweep"
20,1,10,3,11,0,0.982281505484326,3,24,"Little Stint",0,0,0,0,0,0,0,1.0861895081867,6,23,1.09196611775234,37,21.5,"prefers worms","Nijhum Dweep"
20,1,10,3,11,0,0.982281505484326,3,24,"Nordmann's Greenshank/",0,0,0,0,0,0,0,1.0861895081867,6,23,1.09196611775234,37,21.5,"prefers worms","Nijhum Dweep"
20,1,10,3,11,0,0.982281505484326,3,24,"Pacific Golden-Plover",0,0,0,0,0,0,0,1.0861895081867,6,23,1.09196611775234,37,21.5,"prefers worms","Nijhum Dweep"
20,1,10,3,11,0,0.982281505484326,3,24,"Pied Avocet",0,0,0,0,0,0,0,1.0861895081867,6,23,1.09196611775234,37,21.5,"prefers worms","Nijhum Dweep"
20,1,10,3,11,0,0.982281505484326,3,24,"Red Knot",0,0,0,0,0,0,0,1.0861895081867,6,23,1.09196611775234,37,21.5,"prefers other foods","Nijhum Dweep"
20,1,10,3,11,0,0.982281505484326,3,24,"Ruddy Turnstone",0,0,0,0,0,0,0,1.0861895081867,6,23,1.09196611775234,37,21.5,"prefers other foods","Nijhum Dweep"
20,1,10,3,11,0,0.982281505484326,3,24,"Ruff",0,0,0,0,0,0,0,1.0861895081867,6,23,1.09196611775234,37,21.5,"prefers worms","Nijhum Dweep"
20,1,10,3,11,0,0.982281505484326,3,24,"Sanderling",0,0,0,0,0,0,0,1.0861895081867,6,23,1.09196611775234,37,21.5,"prefers worms","Nijhum Dweep"
20,1,10,3,11,0,0.982281505484326,3,24,"Small Pratincole",0,0,0,0,0,0,0,1.0861895081867,6,23,1.09196611775234,37,21.5,"prefers worms","Nijhum Dweep"
20,1,10,3,11,0,0.982281505484326,3,24,"Spoon-billed Sandpiper",0,0,0,0,0,0,0,1.0861895081867,6,23,1.09196611775234,37,21.5,"prefers other foods","Nijhum Dweep"
20,1,10,3,11,0,0.982281505484326,3,24,"Temminck's Stint",0,0,0,0,0,0,0,1.0861895081867,6,23,1.09196611775234,37,21.5,"prefers worms","Nijhum Dweep"
20,1,10,3,11,0,0.982281505484326,3,24,"Terek Sandpiper",0,0,0,0,0,0,0,1.0861895081867,6,23,1.09196611775234,37,21.5,"prefers worms","Nijhum Dweep"
20,1,10,3,11,0,0.982281505484326,3,24,"Whimbrel",0,0,0,0,0,0,0,1.0861895081867,6,23,1.09196611775234,37,21.5,"prefers other foods","Nijhum Dweep"
23,1,57,0,1,1,0.171538761421493,3,59,"Asian Dowitcher",0,0,0,0,0,0,0,1.2945451658449,5,11,1.06169597984298,23,19.5,"prefers worms","Nijhum Dweep"
23,1,57,0,1,1,0.171538761421493,3,59,"Bar-tailed Godwit",0,0,0,0,0,0,0,1.2945451658449,5,11,1.06169597984298,23,19.5,"prefers worms","Nijhum Dweep"
23,1,57,0,1,1,0.171538761421493,3,59,"Black-headed Ibis",0,0,0,0,0,0,0,1.2945451658449,5,11,1.06169597984298,23,19.5,"prefers other foods","Nijhum Dweep"
23,1,57,0,1,1,0.171538761421493,3,59,"Black-tailed Godwit",0,0,0,0,0,0,0,1.2945451658449,5,11,1.06169597984298,23,19.5,"prefers worms","Nijhum Dweep"
23,1,57,0,1,1,0.171538761421493,3,59,"Broad-billed Sandpiper",0,0,0,0,0,0,0,1.2945451658449,5,11,1.06169597984298,23,19.5,"prefers worms","Nijhum Dweep"
23,1,57,0,1,1,0.171538761421493,3,59,"Common Greenshank",0,0,0,0,0,0,0,1.2945451658449,5,11,1.06169597984298,23,19.5,"prefers worms","Nijhum Dweep"
23,1,57,0,1,1,0.171538761421493,3,59,"Common Redshank",6,14,0.928571428571429,0,0.0714285714285714,0,0,1.2945451658449,5,11,1.06169597984298,23,19.5,"prefers worms","Nijhum Dweep"
23,1,57,0,1,1,0.171538761421493,3,59,"Common Sandpiper",0,0,0,0,0,0,0,1.2945451658449,5,11,1.06169597984298,23,19.5,"prefers worms","Nijhum Dweep"
23,1,57,0,1,1,0.171538761421493,3,59,"Curlew Sandpiper",0,0,0,0,0,0,0,1.2945451658449,5,11,1.06169597984298,23,19.5,"prefers worms","Nijhum Dweep"
23,1,57,0,1,1,0.171538761421493,3,59,"Dunlin",0,0,0,0,0,0,0,1.2945451658449,5,11,1.06169597984298,23,19.5,"prefers worms","Nijhum Dweep"
23,1,57,0,1,1,0.171538761421493,3,59,"Eurasian Curlew",2,6,0.666666666666667,0.166666666666667,0.166666666666667,0,0,1.2945451658449,5,11,1.06169597984298,23,19.5,"prefers other foods","Nijhum Dweep"
23,1,57,0,1,1,0.171538761421493,3,59,"Great Knot",0,0,0,0,0,0,0,1.2945451658449,5,11,1.06169597984298,23,19.5,"prefers other foods","Nijhum Dweep"
23,1,57,0,1,1,0.171538761421493,3,59,"Great Thick-knee",0,0,0,0,0,0,0,1.2945451658449,5,11,1.06169597984298,23,19.5,"prefers other foods","Nijhum Dweep"
23,1,57,0,1,1,0.171538761421493,3,59,"Grey-headed Lapwing",0,0,0,0,0,0,0,1.2945451658449,5,11,1.06169597984298,23,19.5,"prefers other foods","Nijhum Dweep"
23,1,57,0,1,1,0.171538761421493,3,59,"Grey Plover",1,1,0,0,1,0,0,1.2945451658449,5,11,1.06169597984298,23,19.5,"prefers worms","Nijhum Dweep"
23,1,57,0,1,1,0.171538761421493,3,59,"Kentish Plover",0,0,0,0,0,0,0,1.2945451658449,5,11,1.06169597984298,23,19.5,"prefers other foods","Nijhum Dweep"
23,1,57,0,1,1,0.171538761421493,3,59,"Lesser Sand Plover",1,1,1,0,0,0,0,1.2945451658449,5,11,1.06169597984298,23,19.5,"prefers worms","Nijhum Dweep"
23,1,57,0,1,1,0.171538761421493,3,59,"Little Ringed Plover",0,0,0,0,0,0,0,1.2945451658449,5,11,1.06169597984298,23,19.5,"prefers worms","Nijhum Dweep"
23,1,57,0,1,1,0.171538761421493,3,59,"Little Stint",0,0,0,0,0,0,0,1.2945451658449,5,11,1.06169597984298,23,19.5,"prefers worms","Nijhum Dweep"
23,1,57,0,1,1,0.171538761421493,3,59,"Nordmann's Greenshank/",0,0,0,0,0,0,0,1.2945451658449,5,11,1.06169597984298,23,19.5,"prefers worms","Nijhum Dweep"
23,1,57,0,1,1,0.171538761421493,3,59,"Pacific Golden-Plover",0,0,0,0,0,0,0,1.2945451658449,5,11,1.06169597984298,23,19.5,"prefers worms","Nijhum Dweep"
23,1,57,0,1,1,0.171538761421493,3,59,"Pied Avocet",0,0,0,0,0,0,0,1.2945451658449,5,11,1.06169597984298,23,19.5,"prefers worms","Nijhum Dweep"
23,1,57,0,1,1,0.171538761421493,3,59,"Red Knot",0,0,0,0,0,0,0,1.2945451658449,5,11,1.06169597984298,23,19.5,"prefers other foods","Nijhum Dweep"
23,1,57,0,1,1,0.171538761421493,3,59,"Ruddy Turnstone",0,0,0,0,0,0,0,1.2945451658449,5,11,1.06169597984298,23,19.5,"prefers other foods","Nijhum Dweep"
23,1,57,0,1,1,0.171538761421493,3,59,"Ruff",0,0,0,0,0,0,0,1.2945451658449,5,11,1.06169597984298,23,19.5,"prefers worms","Nijhum Dweep"
23,1,57,0,1,1,0.171538761421493,3,59,"Sanderling",0,0,0,0,0,0,0,1.2945451658449,5,11,1.06169597984298,23,19.5,"prefers worms","Nijhum Dweep"
23,1,57,0,1,1,0.171538761421493,3,59,"Small Pratincole",0,0,0,0,0,0,0,1.2945451658449,5,11,1.06169597984298,23,19.5,"prefers worms","Nijhum Dweep"
23,1,57,0,1,1,0.171538761421493,3,59,"Spoon-billed Sandpiper",0,0,0,0,0,0,0,1.2945451658449,5,11,1.06169597984298,23,19.5,"prefers other foods","Nijhum Dweep"
23,1,57,0,1,1,0.171538761421493,3,59,"Temminck's Stint",0,0,0,0,0,0,0,1.2945451658449,5,11,1.06169597984298,23,19.5,"prefers worms","Nijhum Dweep"
23,1,57,0,1,1,0.171538761421493,3,59,"Terek Sandpiper",0,0,0,0,0,0,0,1.2945451658449,5,11,1.06169597984298,23,19.5,"prefers worms","Nijhum Dweep"
23,1,57,0,1,1,0.171538761421493,3,59,"Whimbrel",1,1,0,1,0,0,0,1.2945451658449,5,11,1.06169597984298,23,19.5,"prefers other foods","Nijhum Dweep"
23,2,50,0,1,0,0.0965089607359473,2,51,"Asian Dowitcher",0,0,0,0,0,0,0,0.501093563254215,8,506,0.928258406131244,601,28,"prefers worms","Nijhum Dweep"
23,2,50,0,1,0,0.0965089607359473,2,51,"Bar-tailed Godwit",0,0,0,0,0,0,0,0.501093563254215,8,506,0.928258406131244,601,28,"prefers worms","Nijhum Dweep"
23,2,50,0,1,0,0.0965089607359473,2,51,"Black-headed Ibis",3,9,1,0,0,0,0,0.501093563254215,8,506,0.928258406131244,601,28,"prefers other foods","Nijhum Dweep"
23,2,50,0,1,0,0.0965089607359473,2,51,"Black-tailed Godwit",452,452,1,0,0,0,0,0.501093563254215,8,506,0.928258406131244,601,28,"prefers worms","Nijhum Dweep"
23,2,50,0,1,0,0.0965089607359473,2,51,"Broad-billed Sandpiper",0,0,0,0,0,0,0,0.501093563254215,8,506,0.928258406131244,601,28,"prefers worms","Nijhum Dweep"
23,2,50,0,1,0,0.0965089607359473,2,51,"Common Greenshank",0,0,0,0,0,0,0,0.501093563254215,8,506,0.928258406131244,601,28,"prefers worms","Nijhum Dweep"
23,2,50,0,1,0,0.0965089607359473,2,51,"Common Redshank",1,1,1,0,0,0,0,0.501093563254215,8,506,0.928258406131244,601,28,"prefers worms","Nijhum Dweep"
23,2,50,0,1,0,0.0965089607359473,2,51,"Common Sandpiper",0,0,0,0,0,0,0,0.501093563254215,8,506,0.928258406131244,601,28,"prefers worms","Nijhum Dweep"
23,2,50,0,1,0,0.0965089607359473,2,51,"Curlew Sandpiper",0,0,0,0,0,0,0,0.501093563254215,8,506,0.928258406131244,601,28,"prefers worms","Nijhum Dweep"
23,2,50,0,1,0,0.0965089607359473,2,51,"Dunlin",0,0,0,0,0,0,0,0.501093563254215,8,506,0.928258406131244,601,28,"prefers worms","Nijhum Dweep"
